# snapshot: grenderRouter, сэмплер замера RQ-03, 2026-08-05T22:37:31Z
# command: scripts/probe-rq03.sh --collect

# t	phase	sta_if	assoc_ssid	ap_up	ap_clients	ap_macs	ap_conn_time	net_up	net_ipv4	net_gw	net_uptime
375.34	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.39	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.45	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.50	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.55	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.60	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.66	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.71	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.76	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.81	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.86	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.91	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	23
375.97	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	187	true	10.84.92.1	10.84.92.31	24
376.02	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.07	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.12	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.17	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.23	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.28	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.34	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.39	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.44	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.49	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.54	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.59	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.64	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.70	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.75	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.80	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.85	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.90	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
376.95	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	188	true	10.84.92.1	10.84.92.31	24
377.00	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.05	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.11	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.16	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.21	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.28	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.33	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.38	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.44	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.49	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.54	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.60	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.65	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.70	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.75	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.80	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.85	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.91	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
377.96	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	189	true	10.84.92.1	10.84.92.31	25
378.01	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.06	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.11	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.16	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.21	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.26	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.33	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.38	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.43	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.48	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.53	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.58	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.64	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.69	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.74	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.79	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.85	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.90	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
378.95	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	190	true	10.84.92.1	10.84.92.31	26
379.00	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.08	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.14	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.19	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.24	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.29	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.35	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.40	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.45	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.50	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.55	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.60	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.66	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.71	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.76	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.81	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.86	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.91	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	27
379.96	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	191	true	10.84.92.1	10.84.92.31	28
380.01	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.06	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.12	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.17	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.22	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.27	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.32	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.37	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.43	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.48	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.53	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.58	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.63	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.68	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.73	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.79	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.84	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.89	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.94	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	192	true	10.84.92.1	10.84.92.31	28
380.99	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.04	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.09	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.15	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.20	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.25	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.30	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.35	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.40	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.45	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.51	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.56	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.62	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.67	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.72	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.78	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.83	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.88	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.93	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	193	true	10.84.92.1	10.84.92.31	29
381.98	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.03	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.09	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.14	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.19	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.24	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.29	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.34	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.39	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.44	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.50	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.55	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.60	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.66	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.71	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.76	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.81	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.86	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.91	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	30
382.96	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	194	true	10.84.92.1	10.84.92.31	31
383.01	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.06	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.11	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.16	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.22	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.27	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.32	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.38	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.43	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.48	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.54	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.63	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.68	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.73	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.79	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.84	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.89	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
383.94	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	195	true	10.84.92.1	10.84.92.31	31
384.00	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	196	true	10.84.92.1	10.84.92.31	32
384.05	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	196	true	10.84.92.1	10.84.92.31	32
384.10	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	196	true	10.84.92.1	10.84.92.31	32
384.15	apply:ubus_downup_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	196	true	10.84.92.1	10.84.92.31	32
